price	beds	baths	address	link	about_this_home	key_details	feature_score	age_of_house	lot_size	price_per_sqft	heuristic_rank	normalized_rank
$4,577,000	3 beds	4.5 baths	520 N Tampa St #4002, Tampa, FL 33602	https://www.redfin.com/FL/Tampa/520-N-Tampa-St-33602/unit-4002/home/185426802	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$739,900	4 beds	3 baths	8321 Sky Eagle Dr, Tampa, FL 33635	https://www.redfin.com/FL/Tampa/8321-Sky-Eagle-Dr-33635/home/129651029	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$2,329,000	3 beds	4 baths	520 N Tampa St #1408, Tampa, FL 33602	https://www.redfin.com/FL/Tampa/520-N-Tampa-St-33602/unit-1408/home/194180277	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$749,900	4 beds	2 baths	4206 W Empedrado St, Tampa, FL 33629	https://www.redfin.com/FL/Tampa/4206-W-Empedrado-St-33629/home/47283563	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$1,799,000	2 beds	2.5 baths	520 N Tampa St #1406, Tampa, FL 33602	https://www.redfin.com/FL/Tampa/520-N-Tampa-St-33602/unit-1406/home/194180071	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$375,000	3 beds	2 baths	10708 Donbrese Ave, Tampa, FL 33615	https://www.redfin.com/FL/Tampa/10708-Donbrese-Ave-33615/home/47089903	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$1,599,000	2 beds	3 baths	520 N Tampa St #1803, Tampa, FL 33602	https://www.redfin.com/FL/Tampa/520-N-Tampa-St-33602/unit-1803/home/194179771	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$655,000	4 beds	3 baths	10109 Kingshyre Way, Tampa, FL 33647	https://www.redfin.com/FL/Tampa/10109-Kingshyre-Way-33647/home/47183795	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$2,224,500	3 beds	3.5 baths	520 N Tampa St #2801, Tampa, FL 33602	https://www.redfin.com/FL/Tampa/520-N-Tampa-St-33602/unit-2801/home/194179669	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$1,189,000	2 beds	2.5 baths	520 N Tampa St #2204, Tampa, FL 33602	https://www.redfin.com/FL/Tampa/520-N-Tampa-St-33602/unit-2204/home/194179518	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$800,000	4 beds	3 baths	1013 N Habana Ave, Tampa, FL 33607	https://www.redfin.com/FL/Tampa/1013-N-Habana-Ave-33607/home/47334991	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$870,000	2 beds	2 baths	524 Suwanee Cir, Tampa, FL 33606	https://www.redfin.com/FL/Tampa/524-Suwanee-Cir-33606/home/47343982	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$400,000	2 beds	2.5 baths	9911 New Parke Rd, Tampa, FL 33626	https://www.redfin.com/FL/Tampa/9911-New-Parke-Rd-33626/home/47077335	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$1,299,990	4 beds	3 baths	815 W Fribley St, Tampa, FL 33603	https://www.redfin.com/FL/Tampa/815-W-Fribley-St-33603/home/47324983	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$599,990	4 beds	3.5 baths	10414 Lucaya Dr, Tampa, FL 33647	https://www.redfin.com/FL/Tampa/10414-Lucaya-Dr-33647/home/47377241	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
$540,000	4 beds	2 baths	1903 E Diana St, Tampa, FL 33610	https://www.redfin.com/FL/Tampa/1903-E-Diana-St-33610/home/47312007	Discover this stunning, Golf Course View, 4-bedroom, 3.5-bathroom POOL home nestled in the sought-after Heritage Isles community of New Tampa. This private pool home boasts a thoughtfully designed open floor plan, seamlessly connecting the formal living and dining areas, a modern kitchen, a cozy family room, a convenient half bath, a laundry room, and a spacious two-car garage. From the moment you enter, you’ll be captivated by the well decorated grand foyer with beautiful touches and elegant porcelain terrazo style tile flooring throughout the first level. The formal living room is prewired for a projector and surround sound, making it perfect for entertaining. The gourmet kitchen opens to the family room and features granite countertops, rich wood cabinetry, a stylish tile backsplash, and an island centerpiece. A glass door leads to the screened lanai, where you’ll find a sparkling pool with a spa overlooking the golf course—ideal for relaxation or hosting guests. Upstairs, the second floor offers a luxurious primary suite with an adjoining smaller room that can be used as an office, den, or additional bedroom. The master bath is a retreat, featuring a garden tub, dual vanities, a walk-in shower, and his-and-hers walk-in closets. The upper level also includes three additional bedrooms and three full bathrooms, providing ample space for family or guests. Tucked away in a quiet loop, this home features recent updates, including a new roof (2019), AC (2019), and water heater (2018). The Heritage Isles community offers an array of amenities, including a golf course, tennis and basketball courts, a fitness center, a resort-style pool, a restaurant, playgrounds, and a clubhouse. Conveniently located with easy access to I-75, shopping, and dining, this home is a rare gem. Don’t miss the chance to make it yours!	: 2 dayson Redfin; : Single-family; : Built in 2002; : 5,750 sq ft lot; : $210 per sq ft; : $6 monthly HOA fee; : 2 garage spaces; : Has A/C; : 2%buyer's agent fee; : HERITAGE ISLES PH 3D	13	23	5750.0	210.0		
